Store_ID,ID
63542,240949169
63542,240949170
63542,240949177
63542,240949180
63542,240949240
63542,240949307
63542,240949326
63542,240949376
63542,240949386
63542,240949422
63542,240949442
63542,240949499
63542,240949558
63542,240949570
63542,240949571
63542,240949574
63542,240949576
63542,240949600
63542,240949601
63542,240949605
63542,240949631
63542,240949643
63542,240949703
63542,240950442
63542,240950463
63542,240950519
112419,282393282
112419,282397042
112419,282403839
175453,282506391
175453,282506544
175453,282643692
175453,282644079
175453,282644108
175453,282644199
112419,282646185
175453,282646319
175453,282646570
112419,282647071
175453,282647077
112419,282649411
112419,282650003
112419,282650081
112419,282650564
175453,282661618
112419,282736037
30206,282753732
175453,283025627
175453,283027407
175453,283027489
175453,283027730
175453,283027789
175453,283027796
175453,283027842
175453,283027887
175453,283027931
175453,283027932
175453,283027937
175453,283027964
175453,283028349
175453,283031186
175453,283050806
112419,283074471
112419,283121674
112419,283140086
112419,283146148
112419,283224083
175453,283234214
175453,283247636
149313,283283100
175453,283291942
175453,283292145
175453,283292174
175453,283292279
175453,283292641
175453,283292910
175453,283293550
175453,283293857
175453,283294228
175453,283294832
175453,283295106
175453,283297333
175453,283297996
175453,283300665
175453,283307451
175453,283361812
175453,283362310
175453,283362993
175453,283364305
175453,283364578
175453,283366122
175453,283366202
175453,283366963
175453,283367286
175453,283367462
175453,283375996
175453,283376345
175453,283376369
175453,283414591
175453,283491175
175453,283491465
175453,283491557
175453,283491717
175453,283491725
175453,283491774
175453,283491807
175453,283491825
175453,283491834
175453,283491892
175453,283491909
175453,283491928
175453,283492104
175453,283492123
175453,283492226
175453,283492644
67833,283654614
67833,283654615
67833,283830875
107709,284123964
30206,242647051
149313,284374217
149313,284380132
149313,284383988
149313,284384359
149313,284384988
149313,284385362
149313,284386101
149313,284387554
149313,284387958
149313,284389362
149313,284391474
149313,284395406
149313,284395925
149313,284397007
149313,284399067
149313,284399332
149313,284399631
149313,284399771
149313,284400560
149313,284401540
149313,284402778
149313,284404006
149313,284405434
149313,284412525
149313,284413441
149313,284413846
138289,284667987
30206,242762840
112419,284752965
112419,284785898
112419,284793263
112419,284793283
112419,284803055
112419,284807571
112419,284824149
112419,284834907
112419,284847863
112419,284876804
132819,242922971
132819,242922974
132819,242922979
132819,242922980
132819,242922981
132819,242922994
132819,242922995
132819,242922998
132819,242922999
132819,242923000
132819,242923002
132819,242923003
132819,242923005
132819,242923006
132819,242923007
132819,242923010
132819,242923012
132819,242923013
132819,242923019
132819,242923021
132819,242923022
132819,242923023
132819,242923024
132819,242923026
132819,242923028
132819,242923029
132819,242923031
132819,242923038
181387,285011165
112419,285020123
112419,285020795
112419,285022696
67833,242958739
112419,285091034
112419,285091063
112419,285091065
112419,285091068
112419,285091074
112419,285091088
112419,285091116
112419,285091162
112419,285091186
112419,285092808
112419,285092823
112419,285092876
112419,285092881
112419,285092887
112419,285092954
112419,285093131
112419,285093206
112419,285093426
112419,285094178
112419,285094855
112419,285094857
112419,285121556
112419,285133044
112419,285162759
149313,285166777
112419,285168814
175453,285276851
175453,285278162
175453,285278402
175453,285278898
175453,285279754
151884,285280753
112419,285282363
112419,285283443
112419,285285238
112419,285322171
112419,285324790
175453,285325466
175453,285326199
175453,285328350
112419,285328879
112419,285329623
112419,285329646
112419,285348134
112419,285447382
112419,285455172
112419,285462392
112419,285469375
112419,285475556
112419,285476459
112419,285483104
112419,285484372
112419,285488714
112419,285497660
161713,285498377
112419,285505348
112419,285507303
112419,285512651
112419,285513627
112419,285518379
112419,285520986
112419,285537575
112419,285560811
112419,285581147
129037,243323731
112419,285609396
129037,243333904
112419,285616391
112419,285755168
112419,285756215
175453,285788262
175453,285788360
175453,285788613
175453,285788717
175453,285788724
175453,285788812
175453,285789342
63542,243534811
63542,243555814
63542,243555951
63542,243555969
63542,243555978
63542,243555980
63542,243556024
63542,243556298
63542,243556483
63542,243556504
63542,243556507
63542,243556528
63542,243556595
112419,285990294
112419,285994364
132819,243610830
132819,243610831
112419,285999920
132819,243610848
112419,286005116
112419,286006209
112419,286009805
112419,286011647
112419,286012461
112419,286014452
112419,286030450
112419,286036497
112419,286040625
112419,286048704
112419,286056819
112419,286068410
112419,286075146
97602,286194042
175453,286250048
175453,286252228
175453,286252644
175453,286253140
175453,286253278
175453,286254407
175453,286254861
175453,286255151
175453,286255188
175453,286255473
175453,286255474
175453,286255485
175453,286255563
175453,286255628
175453,286255743
175453,286255829
175453,286255843
175453,286255882
175453,286255890
175453,286255891
175453,286256048
175453,286256077
175453,286256079
175453,286256081
175453,286256151
175453,286256203
175453,286256313
175453,286256376
175453,286256390
175453,286256414
175453,286256465
109052,286262381
175453,286269442
175453,286269594
175453,286269690
175453,286269758
175453,286269789
175453,286269843
175453,286270110
175453,286270938
175453,286271176
175453,286271504
175453,286271520
175453,286271522
175453,286271582
175453,286271686
175453,286272021
175453,286272090
175453,286272339
175453,286273075
175453,286273659
175453,286273928
175453,286274073
112419,286349527
112419,286354770
181387,286356744
181387,286360188
112419,286364376
112419,286374328
112419,286377387
112419,286435806
181387,286440123
181387,286440451
181387,286440534
181387,286442237
181387,286465526
181387,286469102
181387,286480430
112419,286482145
181387,286483292
112419,286483841
181387,286487705
181387,286499163
112419,286506317
112419,286513985
112419,286530815
112419,286539832
112419,286543523
64268,286548077
112419,286551600
112419,286556282
112419,286564987
112419,286579584
112419,286737544
112419,286741996
112419,286742224
112419,286752038
112419,286756493
112419,286756971
112419,286758057
112419,286758305
112419,286759048
112419,286934945
112419,286935916
112419,286977299
112419,286978532
112419,286982105
107709,286983793
112419,286988974
112419,286989917
112419,287014425
112419,287016772
112419,287027934
112419,287041858
112419,287043846
112419,287046813
112419,287047156
112419,287048289
112419,287048651
112419,287055926
112419,287067558
112419,287072062
112419,287073390
112419,287074745
112419,287075293
112419,287075651
112419,287096607
112419,287102272
112419,287103330
112419,287105901
112419,287106922
112419,287107308
112419,287142174
112419,287142723
112419,287142724
112419,287142985
112419,287143098
112419,287143116
112419,287143139
112419,287144439
112419,287144581
112419,287144824
112419,287145735
112419,287145867
112419,287146062
112419,287172509
175453,287217360
175453,287217592
175453,287217711
175453,287263684
175453,287264544
175453,287265285
132819,244668276
175453,287266399
175453,287266572
175453,287266934
175453,287277507
175453,287281852
175453,287282428
175453,287283079
175453,287287956
175453,287291186
175453,287293697
175453,287294109
175453,287294997
175453,287296025
98850,287338821
175453,287342336
175453,287344590
175453,287345628
112419,287350941
112419,287358737
112419,287381021
98850,287414627
63879,244832487
63879,244848241
112419,287489755
183771,287496537
183771,287496666
183771,287496742
183771,287496756
183771,287496758
183771,287496764
183771,287496769
183771,287497185
183771,287497320
183771,287497815
112419,287515997
112419,287516768
181387,287526400
183771,287527499
181387,287569420
181387,287572279
181387,287578224
181387,287580617
181387,287589259
181387,287589325
129037,245095442
112419,287969789
112419,287970289
112419,287973958
112419,287976676
112419,287977968
112419,287980621
112419,288011226
112419,288011412
112419,288011608
112419,288011669
112419,288013757
112419,288017953
183771,288440184
183771,288440186
183771,288440189
183771,288440191
183771,288440193
183771,288440195
183771,288440204
183771,288440205
183771,288440206
183771,288440216
183771,288440256
183771,288440270
183771,288440272
183771,288440277
183771,288440322
183771,288440324
183771,288440400
183771,288440461
183771,288440462
183771,288440464
183771,288440470
183771,288440473
183771,288440474
183771,288440481
183771,288440487
183771,288440488
183771,288440496
183771,288440502
183771,288440504
183771,288440676
183771,288440680
183771,288440869
183771,288440870
183771,288440871
183771,288440883
183771,288440890
183771,288440893
183771,288440896
183771,288440910
183771,288440915
183771,288440916
183771,288440917
183771,288440918
183771,288440920
183771,288440927
183771,288441008
183771,288441025
183771,288441110
183771,288441113
183771,288441163
183771,288441637
183771,288441641
183771,288441659
183771,288441660
183771,288441661
183771,288441673
183771,288441677
183771,288441680
183771,288441682
183771,288441687
183771,288441693
183771,288441707
183771,288441737
183771,288441752
183771,288441754
183771,288442033
183771,288442597
183771,288443347
183771,288443504
183771,288443807
183771,288446037
183771,288449777
183771,288449797
183771,288449812
183771,288450041
183771,288450103
183771,288450108
183771,288450120
183771,288450134
183771,288450146
183771,288450153
183771,288450432
183771,288450495
183771,288450505
183771,288450600
183771,288450603
183771,288450669
183771,288450671
183771,288450677
183771,288450678
183771,288450681
183771,288450688
183771,288450690
183771,288450700
183771,288450703
183771,288450763
183771,288450776
183771,288450801
183771,288450856
183771,288450990
183771,288450997
112419,288451235
183771,288455579
183771,288455584
183771,288455587
183771,288455624
183771,288455625
183771,288455637
183771,288455640
183771,288455642
183771,288455644
183771,288455645
183771,288455647
183771,288455648
183771,288455652
183771,288455655
183771,288455661
183771,288455662
183771,288455663
183771,288455688
183771,288455701
183771,288455703
183771,288455704
183771,288455705
183771,288455708
183771,288455722
183771,288455731
183771,288455784
183771,288455862
183771,288455888
183771,288455912
183771,288455989
183771,288456001
183771,288456010
183771,288456011
183771,288456012
183771,288456020
183771,288456036
183771,288456038
183771,288456040
183771,288456050
183771,288456054
183771,288456055
183771,288456057
183771,288456352
183771,288456364
183771,288456383
183771,288456415
183771,288456419
183771,288456424
183771,288456444
183771,288456458
183771,288456479
183771,288456480
183771,288456484
183771,288456485
183771,288456489
183771,288456491
183771,288456492
183771,288456493
183771,288456500
183771,288456501
183771,288456502
183771,288456528
183771,288456543
183771,288456554
183771,288456555
183771,288456556
183771,288456562
183771,288456568
183771,288456572
183771,288456573
183771,288456575
183771,288456578
183771,288456581
183771,288456590
183771,288456591
183771,288458191
183771,288458228
183771,288458265
183771,288458267
183771,288458309
183771,288458318
183771,288458345
183771,288458399
183771,288458551
183771,288464938
183771,288464955
183771,288464972
183771,288464984
183771,288465057
183771,288465062
183771,288465076
183771,288465085
183771,288465130
183771,288465133
183771,288465162
183771,288465184
183771,288465217
183771,288465226
183771,288465230
183771,288465251
183771,288480640
183771,288486256
183771,288486313
183771,288486336
175453,288518396
175453,288549398
175453,288549931
183771,288550969
175453,288552551
175453,288681039
175453,288686579
112419,288695549
112419,288695617
112419,288695858
112419,288713561
112419,288714567
112419,288720473
112419,288733569
112419,288756270
112419,288757128
112419,288842355
185098,289094611
185098,289094618
185098,289094627
185098,289094631
185098,289094644
185098,289094648
185098,289094655
185098,289094658
185098,289094660
185098,289094663
185098,289094668
185098,289094679
185098,289094684
185098,289094697
185098,289094702
185098,289094708
185098,289094709
185098,289094713
185098,289094715
185098,289094717
185098,289094718
185098,289094720
185098,289094727
185098,289094729
185098,289094731
185098,289094735
185098,289094736
185098,289094742
185098,289094754
185098,289094756
185098,289094762
185098,289094763
185098,289094783
185098,289094788
185098,289094790
185098,289094795
185098,289094797
185098,289094798
185098,289094807
185098,289094815
185098,289094842
185098,289094844
185098,289094850
185098,289094854
185098,289094871
185098,289094873
185098,289094874
185098,289094883
185098,289094889
185098,289094891
185098,289094893
185098,289094896
185098,289094904
185098,289094905
185098,289094915
185098,289094940
185098,289094953
185098,289094961
185098,289094966
185098,289094973
185098,289094979
185098,289094980
185098,289094981
185098,289094985
185098,289094986
185098,289094988
185098,289094993
185098,289094995
185098,289095003
185098,289095011
185098,289095021
185098,289095044
185098,289095049
185098,289095050
185098,289095052
185098,289095053
185098,289095060
185098,289095067
185098,289095098
185098,289095102
185098,289095107
185098,289095108
185098,289095109
185098,289095110
185098,289095119
185098,289095125
185098,289095129
185098,289095142
185098,289095144
185098,289095148
185098,289095152
185098,289095153
185098,289095155
185098,289095161
185098,289095162
185098,289095167
185098,289095178
185098,289095202
185098,289095208
185098,289095210
185098,289095211
185098,289095219
185098,289095221
185098,289095225
185098,289095232
185098,289095237
185098,289095239
185098,289095241
185098,289095244
185098,289095248
185098,289095251
185098,289095254
185098,289095257
185098,289095258
185098,289095259
185098,289095260
185098,289095264
185098,289095275
185098,289095278
185098,289095283
185098,289095285
185098,289095291
185098,289095294
185098,289095295
185098,289095296
185098,289095297
185098,289095299
185098,289095303
185098,289095309
185098,289095310
185098,289095312
185098,289095315
185098,289095322
185098,289095324
185098,289095326
185098,289095346
185098,289095349
185098,289095353
185098,289095357
185098,289095361
185098,289095366
185098,289095371
185098,289095372
185098,289095374
185098,289095376
185098,289095380
185098,289095381
185098,289095387
185098,289095388
185098,289095392
185098,289095393
185098,289095401
185098,289095405
185098,289095407
185098,289095413
185098,289095415
185098,289095423
185098,289095428
185098,289095431
185098,289095433
185098,289095436
185098,289095444
185098,289095448
185098,289095450
185098,289095451
185098,289095452
185098,289095455
185098,289095456
185098,289095459
185098,289095461
185098,289095464
185098,289095468
185098,289095470
185098,289095474
185098,289095482
185098,289095484
185098,289095485
185098,289095493
185098,289095495
185098,289095496
185098,289095500
185098,289095501
185098,289095512
185098,289095514
185098,289095516
185098,289095518
185098,289095520
185098,289095522
185098,289095523
185098,289095525
185098,289095526
185098,289095529
185098,289095530
185098,289095531
185098,289095532
185098,289095535
185098,289095537
185098,289095538
185098,289095540
185098,289095543
185098,289095599
185098,289095601
185098,289095604
185098,289095606
185098,289095609
185098,289095611
185098,289095612
185098,289095616
185098,289095619
185098,289095628
185098,289095630
185098,289095635
185098,289095639
185098,289095649
185098,289095651
185098,289095659
185098,289095668
185098,289095670
185098,289095686
185098,289095687
185098,289095691
185098,289095693
185098,289095697
185098,289095698
185098,289095703
185098,289095706
185098,289095707
185098,289095708
185098,289095710
185098,289095713
185098,289095715
185098,289095717
185098,289095721
185098,289095725
185098,289095726
185098,289095728
185098,289095737
185098,289095742
185098,289095745
185098,289095748
185098,289095749
185098,289095750
185098,289095755
185098,289095756
185098,289095767
185098,289095775
185098,289095776
185098,289095792
185098,289095800
185098,289095803
185098,289095817
185098,289095828
185098,289095831
185098,289095832
185098,289095833
185098,289095834
185098,289095837
185098,289095843
185098,289095846
185098,289095850
185098,289095852
185098,289095853
185098,289095861
185098,289095864
185098,289095865
185098,289095867
185098,289095868
185098,289095870
185098,289095895
185098,289095903
185098,289095904
185098,289095909
185098,289095920
185098,289095921
185098,289095924
185098,289095926
185098,289095927
185098,289095928
185098,289095931
185098,289095932
185098,289095933
185098,289095935
185098,289095941
185098,289095943
185098,289095944
185098,289095949
185098,289095950
185098,289095951
185098,289095952
185098,289095953
185098,289095955
183771,289098982
183771,289098985
183771,289099013
183771,289099020
183771,289099031
183771,289099032
183771,289099055
183771,289099060
183771,289099064
183771,289099072
183771,289099074
183771,289099102
183771,289099104
183771,289099106
183771,289099108
183771,289099109
183771,289099110
183771,289099112
183771,289099114
183771,289099115
183771,289099150
183771,289099157
183771,289099162
183771,289099199
183771,289099202
183771,289099204
183771,289099207
183771,289099209
183771,289099211
183771,289099212
183771,289099214
183771,289099217
183771,289099218
183771,289099219
183771,289099221
183771,289099222
183771,289099230
183771,289099233
183771,289099244
183771,289099245
183771,289099250
183771,289099251
183771,289099256
183771,289099265
183771,289099268
183771,289099272
183771,289099275
183771,289099285
183771,289099297
183771,289099305
183771,289099317
183771,289099329
183771,289099351
183771,289099354
183771,289099381
183771,289099390
183771,289099395
183771,289099436
183771,289099440
183771,289099455
183771,289099459
183771,289099483
183771,289099488
183771,289099501
183771,289099506
183771,289099523
183771,289099678
183771,289099695
183771,289099696
183771,289099699
183771,289099745
183771,289099750
183771,289099752
183771,289099785
183771,289099803
183771,289099824
183771,289099832
183771,289099847
183771,289100302
183771,289100377
183771,289100758
185098,289126025
185098,289126754
185098,289128123
185098,289128381
107709,289128549
107709,289128930
107709,289128945
107709,289132288
107709,289132289
107709,289132419
107709,289132561
107709,289132566
107709,289132569
107709,289132573
107709,289132578
107709,289133023
107709,289133033
107709,289133048
183771,289133979
183771,289133996
183771,289133997
183771,289134015
183771,289134038
175453,289163461
175453,289164342
175453,289166194
175453,289169574
175453,289173076
175453,289174074
175453,289185825
175453,289186560
175453,289188637
175453,289192751
175453,289193467
175453,289202738
112419,289205409
112419,289205802
112419,289207193
175453,289209233
175453,289209821
175453,289210261
112419,289211785
112419,289212696
112419,289242242
44225,245952627
44225,245953203
64268,289332960
64268,289332992
64268,289336586
64268,289336692
64268,289336693
64268,289339501
64268,289339616
64268,289339618
64268,289341698
64268,289343904
64268,289343934
64268,289344917
64268,289344918
175453,289370055
175453,289392103
175453,289436200
175453,289488227
175453,289620903
175453,289646223
175453,289650543
175453,289654712
107709,289748129
107709,289748264
107709,289748272
107709,289750352
175453,290195371
44225,247071416
44225,247071997
107709,290850647
107709,290850662
107709,290850719
107709,290850721
107709,290850722
107709,290850724
107709,290850731
107709,290850733
107709,290850737
107709,290850739
107709,290850743
107709,290850745
107709,290850751
107709,290850760
107709,290850773
107709,290850774
107709,290850776
107709,290850780
107709,290850781
107709,290850785
107709,290850798
107709,290850804
107709,290850823
107709,290850824
107709,290850827
107709,290850829
183771,291105820
183771,291105833
183771,291105868
183771,291105895
183771,291105908
183771,291105911
183771,291105913
183771,291105917
183771,291105920
183771,291105923
183771,291105924
183771,291105925
183771,291105926
183771,291105927
183771,291105936
183771,291105938
183771,291105979
183771,291105983
183771,291105998
183771,291106013
183771,291106053
183771,291106054
183771,291106056
183771,291106057
183771,291106060
183771,291106062
183771,291106064
183771,291106068
183771,291106073
183771,291106074
183771,291106075
183771,291106077
183771,291106078
183771,291106080
183771,291106137
183771,291106141
183771,291106150
183771,291106156
183771,291106166
183771,291106173
183771,291106210
183771,291106220
183771,291106443
183771,291106449
183771,291107515
183771,291107529
183771,291107551
183771,291107561
183771,291107900
183771,291107915
183771,291108043
183771,291108046
185098,291115024
185098,291115025
185098,291115027
185098,291115040
185098,291115046
185098,291115048
185098,291115049
185098,291115051
185098,291115060
185098,291115061
185098,291115064
185098,291115069
185098,291115070
185098,291115071
185098,291115072
185098,291115076
185098,291115078
185098,291115082
185098,291115083
185098,291115087
185098,291115092
185098,291115095
185098,291115096
185098,291115098
185098,291115101
185098,291115104
185098,291115105
185098,291115107
185098,291115197
185098,291115212
185098,291115226
185098,291115237
185098,291115251
185098,291115252
185098,291115253
185098,291115255
185098,291115256
185098,291115257
185098,291115258
185098,291115260
185098,291115261
185098,291115263
185098,291115264
185098,291115265
185098,291115266
185098,291115267
185098,291115268
185098,291115274
185098,291115289
185098,291115291
185098,291115318
185098,291115319
185098,291115320
185098,291115321
185098,291115322
185098,291115323
185098,291115325
185098,291115326
185098,291115328
185098,291115329
185098,291115330
185098,291115332
185098,291115333
185098,291115334
185098,291115335
185098,291115336
185098,291115358
185098,291115366
185098,291115394
185098,291115399
185098,291115409
185098,291115411
185098,291115416
185098,291115419
185098,291115434
185098,291115445
185098,291115485
185098,291115487
185098,291115492
185098,291115495
185098,291115567
185098,291115568
185098,291115572
185098,291115574
185098,291115585
185098,291115588
185098,291115589
185098,291115596
185098,291115615
183771,291115616
185098,291115621
185098,291115622
185098,291115626
183771,291115628
185098,291115632
185098,291115634
185098,291115700
185098,291115705
185098,291115710
185098,291115712
185098,291115715
185098,291115803
185098,291115811
185098,291115813
185098,291115817
185098,291115846
185098,291115848
185098,291115852
185098,291115853
185098,291115854
185098,291115858
185098,291115861
185098,291115863
185098,291115864
185098,291115867
185098,291115870
185098,291115872
185098,291115874
185098,291115875
185098,291115876
185098,291115878
185098,291115880
185098,291115881
185098,291115884
185098,291115886
185098,291115888
185098,291115891
185098,291115904
185098,291115905
185098,291115906
185098,291115907
185098,291115908
185098,291115909
185098,291115910
185098,291115912
185098,291115914
185098,291115917
185098,291115918
185098,291115921
185098,291115922
185098,291115923
185098,291115927
185098,291115928
185098,291115929
185098,291115930
185098,291115931
185098,291115933
185098,291115940
185098,291115942
185098,291115943
185098,291115944
185098,291115949
185098,291115952
185098,291115953
185098,291115955
185098,291115960
185098,291115963
185098,291115966
185098,291115970
185098,291116020
185098,291116027
185098,291116109
185098,291116116
185098,291116120
185098,291116126
185098,291116128
185098,291116129
185098,291116133
185098,291116136
185098,291116141
185098,291116143
185098,291116144
185098,291116149
185098,291116265
185098,291116274
185098,291116881
185098,291116888
185098,291116976
185098,291116979
185098,291117112
185098,291117116
185098,291117308
185098,291117309
185098,291117321
185098,291117323
185098,291117407
185098,291117418
185098,291117424
185098,291117436
185098,291119914
185098,291119929
185098,291119943
185098,291119946
185098,291119949
185098,291119952
185098,291119956
185098,291119959
185098,291120013
185098,291120014
185098,291120018
185098,291120022
185098,291120023
185098,291120027
185098,291120141
185098,291120200
185098,291120233
185098,291120235
185098,291120281
185098,291120296
185098,291120299
185098,291120309
185098,291120723
185098,291120741
185098,291121300
185098,291121309
185098,291121323
185098,291121332
185098,291121338
185098,291121348
185098,291121350
185098,291121351
185098,291121353
185098,291121372
185098,291121377
185098,291121383
185098,291121385
185098,291121387
185098,291121407
185098,291121413
107709,291364001
107709,291364332
107709,291364356
175453,291484523
175453,291484835
175453,291485831
175453,291486685
175453,291496205
175453,291498535
175453,291500404
175453,291500520
175453,291500721
175453,291500723
175453,291500725
175453,291501065
175453,291501349
175453,291501662
175453,291503260
175453,291528446
183771,291676042
183771,291676252
175453,291678617
183771,291678740
183771,291679094
183771,291679105
183771,291679814
183771,291679815
183771,291680055
183771,291681852
183771,291682218
183771,291682921
175453,291684574
175453,291697500
175453,291713323
185098,291718760
175453,291723917
185098,291724747
175453,291725010
175453,291725091
185098,291732701
29364,177983772
29364,177983862
175453,291840306
175453,291840478
175453,291843442
175453,291901539
175453,291902883
175453,291903895
175453,291909990
29364,178249285
29364,178249303
175453,292450590
175453,292537913
125392,292582800
125392,292585328
125392,292585363
125392,292585364
125392,292585387
125392,292585388
125392,292585449
125392,292585456
125392,292585473
125392,292585509
125392,292585538
125392,292585552
125392,292585572
125392,292585579
125392,292586014
125392,292586900
125392,292586936
125392,292592741
125392,292592743
125392,292594318
125392,292594390
125392,292594391
125392,292594393
125392,292594437
125392,292594439
125392,292594468
125392,292594473
125392,292594474
125392,292594610
125392,292594777
125392,292594871
125392,292595281
125392,292595384
125392,292600933
125392,292605471
125392,292618819
185098,292898149
185098,292899155
125392,292936975
125392,292937039
125392,292937053
125392,292937154
125392,292937174
125392,292937194
125392,292937206
185098,293017639
185098,293018798
185098,293028618
183771,293074961
86699,293097918
183771,293143458
185098,293156327
185098,293311839
175453,293316631
183771,293366252
183771,293457823
183771,293481108
175453,293499925
184487,293702074
183771,293919385
185098,293932719
125392,294287543
184487,294289008
175453,294304465
175453,294305403
175453,294316457
175453,294507617
175453,294512543
185098,294547870
183771,294551076
175453,294596603
175453,294597315
175453,294602592
175453,294605580
175453,294606076
175453,294606110
175453,294607922
184487,294621901
184487,294635518
175453,294636133
175453,294638204
184487,294638949
175453,294639542
175453,294643370
175453,294644373
175453,294646451
175453,294647987
184487,294648072
39524,294801640
39524,294801720
39524,294801723
39524,294801786
39524,294801812
39524,294801814
39524,294801821
39524,294801843
39524,294801860
39524,294801864
39524,294801887
39524,294801889
39524,294803837
39524,294803898
39524,294804569
39524,294804658
184487,294822611
184487,294851721
184487,294863795
125392,294881501
125392,294881519
184487,294884616
125392,294889454
184487,294891038
184487,294892150
106293,294913979
106293,294915031
106293,294915724
106293,294915860
106293,294916003
106293,294916063
106293,294916130
106293,294916151
106293,294916159
106293,294916178
106293,294916286
106293,294916455
106293,294916627
106293,294916900
106293,294917153
106293,294917182
106293,294917269
106293,294917299
106293,294917334
106293,294917434
106293,294919363
106293,294919372
73609,294919388
106293,294919750
106293,294919773
106293,294919788
106293,294919800
106293,294919815
106293,294919821
106293,294919822
106293,294919877
106293,294919878
106293,294919904
73609,294919923
106293,294919954
106293,294920548
106293,294920564
73609,294921119
106293,294921949
106293,294922000
73609,294922012
106293,294922020
106293,294922033
106293,294922135
106293,294922197
106293,294922198
106293,294922298
106293,294922303
106293,294922407
106293,294922455
106293,294922459
106293,294922470
106293,294922484
106293,294922521
106293,294922524
106293,294922542
106293,294922546
106293,294922711
106293,294922712
106293,294922726
106293,294922786
106293,294922795
73609,294922981
106293,294922984
73609,294922993
73609,294923355
73609,294923419
73609,294923552
106293,294923557
73609,294923749
73609,294923750
106293,294928788
106293,294928832
106293,294928878
106293,294928947
106293,294929029
106293,294929041
106293,294929074
106293,294929078
106293,294929108
106293,294929142
106293,294929186
73609,294931029
73609,294931137
73609,294931145
73609,294931309
73609,294931613
73609,294933820
73609,294933915
73609,294933968
73609,294933973
73609,294934150
73609,294934361
73609,294934717
106293,294934774
106293,294934823
106293,294934842
106293,294934851
73609,294934877
73609,294934945
73609,294935053
106293,294935102
73609,294935149
73609,294935917
73609,294935931
73609,294935967
73609,294936050
73609,294936084
73609,294936109
106293,294936643
73609,294937202
73609,294937204
73609,294937232
73609,294937271
73609,294937293
73609,294937391
73609,294937437
73609,294937743
73609,294937817
73609,294938019
73609,294938022
73609,294938024
73609,294938076
73609,294938162
73609,294938182
73609,294938210
106293,294938305
106293,294938381
73609,294938477
73609,294938794
73609,294938799
106293,294939047
106293,294939117
106293,294939166
106293,294939171
73609,294939450
73609,294939648
106293,294941122
73609,294941209
73609,294941307
73609,294941310
73609,294941321
73609,294941440
73609,294941449
73609,294941873
106293,294941955
73609,294945206
106293,294946880
73609,294947174
106293,294947186
73609,294947233
73609,294947279
73609,294947581
73609,294948012
73609,294948117
73609,294948148
73609,294948279
73609,294948390
73609,294948431
73609,294948504
73609,294948516
73609,294948590
184487,294949659
73609,294950514
73609,294950517
73609,294954647
73609,294965933
175453,294967777
73609,294980461
106293,294998960
106293,294999227
106293,294999283
106293,294999567
73609,294999655
106293,295001316
106293,295001318
106293,295001322
106293,295005063
73609,295007611
39524,295011279
112419,295046086
175453,295068919
175453,295070025
175453,295070961
175453,295072903
175453,295075506
156607,295197710
156607,295197798
156607,295197858
156607,295197872
156607,295197893
156607,295198000
156607,295198237
156607,295198271
156607,295198282
156607,295198523
156607,295198891
156607,295198893
156607,295198894
156607,295198947
156607,295199207
156607,295199225
156607,295199242
156607,295199279
156607,295199335
156607,295199437
156607,295200266
156607,295201790
156607,295202154
184487,295205406
183771,295229034
183771,295234252
175453,295319264
175453,295319715
184487,295455206
184487,295488455
184487,295488841
184487,295507186
29364,180293337
29364,180296962
29364,180309482
29364,180309536
29364,180341503
29364,180400946
29364,180402504
29364,180402513
29364,180402515
29364,180402525
29364,180402806
29364,180410872
29364,180410884
125392,295807458
125392,295807460
125392,295807461
184487,295862780
184487,295864291
184487,295868895
185098,295888645
185098,295892062
185098,295894441
29364,180576841
29364,180576886
29364,180576893
29364,180576935
29364,180576948
183771,295947443
184487,295983685
184487,295987692
184487,295993407
147805,251015043
184487,296011709
184487,296014695
98850,251275281
98850,251297501
79693,251302256
98850,251313275
76456,296338004
76456,296353422
76456,296367495
175453,296373439
76456,296373821
175453,296381348
76456,296403164
76456,296406477
76456,296409634
76456,296412386
76456,296418738
76456,296422313
76456,296493648
76456,296526950
175453,296792729
184487,296835247
184487,296846415
175453,296857117
175453,297042843
175453,297043337
107709,297061952
107709,297504644
107709,297507004
107709,297507210
107709,297507510
67833,297510911
183771,297567151
183771,297568476
58395,297603946
58395,297603968
58395,297603973
58395,297604129
58395,297604182
58395,297606835
58395,297606873
58395,297606965
58395,297607005
58395,297607026
58395,297607040
58395,297607066
58395,297607149
58395,297607168
58395,297607183
58395,297607210
58395,297607259
58395,297607298
58395,297607408
184487,297613702
184487,297615104
165167,297639427
30206,181773251
184487,297788538
184487,297794215
184487,297801813
184487,297849822
184487,297857699
184487,297860848
184487,297892611
185098,297941273
184487,297948024
185098,297948818
184487,297953723
184487,297956576
184487,297958257
184487,297959659
184487,298108293
184487,298109783
184487,298113348
184487,298157441
184487,298165659
184487,298169230
184487,298170404
184487,298183802
184487,298187623
184487,298193205
184487,298217110
184487,298225650
184487,298231250
184487,298241987
184487,298242020
184487,298247953
184487,298251741
185098,298329434
185098,298331228
185098,298335378
185098,298336324
185098,298337227
175453,298387176
184487,298408766
184487,298413476
184487,298418202
184487,298423653
184487,298425626
184487,298429042
184487,298432530
73609,298433600
73609,298434112
73609,298436852
184487,298442529
